time,date,hour,minute,second,price,volume,daytime,log_return
2010-10-04 11:25:00,11859592360,6490,16405,12318,36326.00830000015,138013,66552818.0,0.2793899921386398
2010-10-04 11:30:00,25186558012,13783,40763,37936,77059.44920000032,252020,141944236.0,0.7520432246816232
2010-10-04 11:35:00,11537976296,6314,21286,12902,35329.126000000106,102264,65281502.0,-0.7798694686131208
2010-10-04 11:40:00,3175958632,1738,6582,4569,9721.074900000007,40091,18042769.0,-1.2904115241043412
2010-10-04 11:45:00,13286763644,7271,30609,29081,40659.31859999981,114749,75799981.0,1.430931850796899
2010-10-04 11:50:00,11718885332,6413,30525,18317,35870.47590000002,144709,67200817.0,-0.12531349076425707
2010-10-04 11:55:00,37146655392,20328,106806,41793,113837.05569999959,336426,214002393.0,1.15485353114399
2010-10-04 12:00:00,25950396164,15492,1881,31226,79279.57710000023,209282,155139326.0,-0.36178753420532295
2010-10-04 12:05:00,11698784328,6984,4157,18654,35691.11090000005,108471,70274354.0,-0.7980788923655994
2010-10-04 12:10:00,16281813240,9720,9858,15288,49733.21440000015,188788,98201088.0,0.3317713442941989
2010-10-04 12:15:00,6090604212,3636,5070,8380,18604.42919999996,64890,36875380.0,-0.9832733262745892
2010-10-04 12:20:00,9045451800,5400,9864,15537,27633.280399999883,86318,55001937.0,0.39562117650719025
2010-10-04 12:25:00,6995149392,4176,9639,10429,21369.875699999964,74281,42734329.0,-0.25703860516152405
2010-10-04 12:30:00,9045451800,5400,14431,11631,27649.421000000068,78431,55454731.0,0.2576225346747374
2010-10-04 12:35:00,7397169472,4416,13355,11470,22627.46940000003,81223,45506970.0,-0.2004401590420799
2010-10-04 12:40:00,5728786140,3420,11987,9823,17520.64089999997,50943,35408523.0,-0.2557849624921157
2010-10-04 12:45:00,8382118668,5004,19649,12392,25624.9694999999,66475,52017292.0,0.380187581324556
2010-10-04 12:50:00,5286564052,3156,13546,5968,16155.356800000036,42855,32920568.0,-0.46131556213991365
2010-10-04 12:55:00,11035451196,6588,31357,13438,33733.239199999894,105922,69029138.0,0.7362319925934809
2010-10-04 13:00:00,10070603004,6513,633,12407,30806.77760000011,85379,65205707.0,-0.09074895994781917
2010-10-04 13:05:00,8985148788,5811,3201,10037,27504.10290000012,76830,58440137.0,-0.11339952781220988
2010-10-04 13:10:00,6733836340,4355,4159,11802,20624.75229999996,46495,43977702.0,-0.2878432674558398
2010-10-04 13:15:00,5628281120,3640,4833,9067,17243.947600000032,67555,36892367.0,-0.1790307043094948
2010-10-04 13:20:00,10955047180,7085,12048,15925,33576.344999999994,85736,72070725.0,0.6663605830329078
2010-10-04 13:25:00,15558177096,10062,21268,20643,47707.5351000007,190877,102767443.0,0.3512675527969821
2010-10-04 13:30:00,15779288140,10205,25172,24671,48395.0989000005,155731,104591871.0,0.014309192226468257
2010-10-04 13:35:00,7718785536,4992,14267,12663,23667.513999999923,105360,51359363.0,-0.7152951556493212
2010-10-04 13:40:00,8301714652,5369,17148,12311,25460.92340000002,62172,55417111.0,0.07304147057908761
2010-10-04 13:45:00,6452422284,4173,15270,10686,19787.493400000025,70786,43267686.0,-0.25209476946511367
2010-10-04 13:50:00,5628281120,3640,14529,8213,17253.588300000032,71160,37861113.0,-0.13702995242711488
2010-10-04 13:55:00,2934746584,1898,8335,4509,8992.425599999999,44379,19818009.0,-0.6516375162439428
2010-10-04 14:00:00,4402119876,3066,397,5490,13487.26129999999,41469,30705190.0,0.4053630095671318
2010-10-04 14:05:00,5065453008,3528,1743,7015,15508.29490000006,55043,35461315.0,0.13962940306038468
2010-10-04 14:10:00,8241411640,5740,4936,15111,25224.453600000073,80526,57908711.0,0.48643886933489544
2010-10-04 14:15:00,7377068468,5138,6143,8756,22558.50609999996,54256,52003056.0,-0.11170169948887435
2010-10-04 14:20:00,6814240356,4746,7236,8069,20840.54109999999,62262,48191669.0,-0.07921202442619527
2010-10-04 14:25:00,4201109836,2926,5685,6028,12850.116699999999,44096,29834528.0,-0.48354728802740443
2010-10-04 14:30:00,5407170076,3766,8557,6803,16542.241899999986,41165,38522503.0,0.252564331533645
2010-10-04 14:35:00,7437371480,5180,13503,7982,22768.330700000082,66058,53158282.0,0.31945334146792864
2010-10-04 14:40:00,4643331924,3234,9685,8533,14215.198300000044,39030,33317033.0,-0.47105887095519966
2010-10-04 14:45:00,5326766060,3710,12408,8323,16305.283200000062,59939,38349123.0,0.13717748293726614
2010-10-04 14:50:00,11196259228,7798,28987,19771,34237.89759999996,86129,80898471.0,0.7418439695235169
2010-10-04 14:55:00,10593229108,7378,30131,9350,32362.3758000001,93487,76802450.0,-0.056336640224117294
2010-10-04 15:00:00,9427370876,7035,976,13270,28823.789700000118,77056,70460870.0,-0.11579542987924232
2010-10-04 15:05:00,3839291764,2865,1322,4760,11743.478799999948,63301,28786960.0,-0.8979029866375123
2010-10-04 15:10:00,5949897184,4440,3504,6554,18194.345100000002,46556,44756954.0,0.4378127462332263
2010-10-04 15:15:00,9367067864,6990,7838,14769,28645.623999999843,97782,70698569.0,0.4538898545181472
2010-10-04 15:20:00,7698684532,5745,8539,10494,23574.946499999984,81538,58314394.0,-0.1948161323658936
2010-10-04 15:25:00,10774138144,8040,14477,15836,32993.08810000005,101452,81863536.0,0.33611352884948104
2010-10-04 15:30:00,13387268664,9990,21356,19410,41010.388000000145,183064,102055010.0,0.2175273124529642
2010-10-04 15:35:00,20704034120,15450,38297,27352,63389.35359999966,245329,158357052.0,0.4354705225858294
2010-10-04 15:40:00,14030500792,10470,28921,18788,42938.263799999826,124313,107610888.0,-0.38953256458145563
2010-10-04 15:45:00,14814439948,11055,34767,21040,45342.17590000009,122781,114047740.0,0.054474276193886464
2010-10-04 15:50:00,25829790140,19275,66896,37814,79122.63289999947,207632,199477414.0,0.5567613293965537
2010-10-04 15:55:00,55297862004,41265,157778,77039,169513.50089999617,610756,428504839.0,0.7619336109148411
2010-10-04 16:00:00,40202008,32,0,0,123.28,312,320000.0,-7.226229662946194
2010-10-04 16:05:00,0,0,0,0,0.0,0,0.0,-inf
2010-10-04 16:10:00,0,0,0,0,0.0,0,0.0,
2010-10-04 16:15:00,0,0,0,0,0.0,0,0.0,
2010-10-04 16:20:00,0,0,0,0,0.0,0,0.0,
2010-10-04 16:25:00,0,0,0,0,0.0,0,0.0,
2010-10-04 16:30:00,0,0,0,0,0.0,0,0.0,
2010-10-04 16:35:00,0,0,0,0,0.0,0,0.0,
2010-10-04 16:40:00,0,0,0,0,0.0,0,0.0,
2010-10-04 16:45:00,0,0,0,0,0.0,0,0.0,
2010-10-04 16:50:00,0,0,0,0,0.0,0,0.0,
2010-10-04 16:55:00,0,0,0,0,0.0,0,0.0,
2010-10-04 17:00:00,0,0,0,0,0.0,0,0.0,
2010-10-04 17:05:00,0,0,0,0,0.0,0,0.0,
2010-10-04 17:10:00,0,0,0,0,0.0,0,0.0,
2010-10-04 17:15:00,0,0,0,0,0.0,0,0.0,
2010-10-04 17:20:00,0,0,0,0,0.0,0,0.0,
2010-10-04 17:25:00,0,0,0,0,0.0,0,0.0,
2010-10-04 17:30:00,0,0,0,0,0.0,0,0.0,
2010-10-04 17:35:00,0,0,0,0,0.0,0,0.0,
2010-10-04 17:40:00,0,0,0,0,0.0,0,0.0,
2010-10-04 17:45:00,0,0,0,0,0.0,0,0.0,
2010-10-04 17:50:00,0,0,0,0,0.0,0,0.0,
2010-10-04 17:55:00,0,0,0,0,0.0,0,0.0,
2010-10-04 18:00:00,0,0,0,0,0.0,0,0.0,
2010-10-04 18:05:00,0,0,0,0,0.0,0,0.0,
2010-10-04 18:10:00,0,0,0,0,0.0,0,0.0,
2010-10-04 18:15:00,0,0,0,0,0.0,0,0.0,
2010-10-04 18:20:00,0,0,0,0,0.0,0,0.0,
2010-10-04 18:25:00,0,0,0,0,0.0,0,0.0,
2010-10-04 18:30:00,0,0,0,0,0.0,0,0.0,
2010-10-04 18:35:00,0,0,0,0,0.0,0,0.0,
2010-10-04 18:40:00,0,0,0,0,0.0,0,0.0,
2010-10-04 18:45:00,0,0,0,0,0.0,0,0.0,
2010-10-04 18:50:00,0,0,0,0,0.0,0,0.0,
2010-10-04 18:55:00,0,0,0,0,0.0,0,0.0,
2010-10-04 19:00:00,0,0,0,0,0.0,0,0.0,
2010-10-04 19:05:00,0,0,0,0,0.0,0,0.0,
2010-10-04 19:10:00,0,0,0,0,0.0,0,0.0,
2010-10-04 19:15:00,0,0,0,0,0.0,0,0.0,
2010-10-04 19:20:00,0,0,0,0,0.0,0,0.0,
2010-10-04 19:25:00,0,0,0,0,0.0,0,0.0,
2010-10-04 19:30:00,0,0,0,0,0.0,0,0.0,
2010-10-04 19:35:00,0,0,0,0,0.0,0,0.0,
2010-10-04 19:40:00,0,0,0,0,0.0,0,0.0,
2010-10-04 19:45:00,0,0,0,0,0.0,0,0.0,
2010-10-04 19:50:00,0,0,0,0,0.0,0,0.0,
2010-10-04 19:55:00,0,0,0,0,0.0,0,0.0,
2010-10-04 20:00:00,0,0,0,0,0.0,0,0.0,
2010-10-04 20:05:00,0,0,0,0,0.0,0,0.0,
2010-10-04 20:10:00,0,0,0,0,0.0,0,0.0,
2010-10-04 20:15:00,0,0,0,0,0.0,0,0.0,
2010-10-04 20:20:00,0,0,0,0,0.0,0,0.0,
2010-10-04 20:25:00,0,0,0,0,0.0,0,0.0,
2010-10-04 20:30:00,0,0,0,0,0.0,0,0.0,
2010-10-04 20:35:00,0,0,0,0,0.0,0,0.0,
2010-10-04 20:40:00,0,0,0,0,0.0,0,0.0,
2010-10-04 20:45:00,0,0,0,0,0.0,0,0.0,
2010-10-04 20:50:00,0,0,0,0,0.0,0,0.0,
2010-10-04 20:55:00,0,0,0,0,0.0,0,0.0,
2010-10-04 21:00:00,0,0,0,0,0.0,0,0.0,
2010-10-04 21:05:00,0,0,0,0,0.0,0,0.0,
2010-10-04 21:10:00,0,0,0,0,0.0,0,0.0,
2010-10-04 21:15:00,0,0,0,0,0.0,0,0.0,
2010-10-04 21:20:00,0,0,0,0,0.0,0,0.0,
2010-10-04 21:25:00,0,0,0,0,0.0,0,0.0,
2010-10-04 21:30:00,0,0,0,0,0.0,0,0.0,
2010-10-04 21:35:00,0,0,0,0,0.0,0,0.0,
2010-10-04 21:40:00,0,0,0,0,0.0,0,0.0,
2010-10-04 21:45:00,0,0,0,0,0.0,0,0.0,
2010-10-04 21:50:00,0,0,0,0,0.0,0,0.0,
2010-10-04 21:55:00,0,0,0,0,0.0,0,0.0,
2010-10-04 22:00:00,0,0,0,0,0.0,0,0.0,
2010-10-04 22:05:00,0,0,0,0,0.0,0,0.0,
2010-10-04 22:10:00,0,0,0,0,0.0,0,0.0,
2010-10-04 22:15:00,0,0,0,0,0.0,0,0.0,
2010-10-04 22:20:00,0,0,0,0,0.0,0,0.0,
2010-10-04 22:25:00,0,0,0,0,0.0,0,0.0,
2010-10-04 22:30:00,0,0,0,0,0.0,0,0.0,
2010-10-04 22:35:00,0,0,0,0,0.0,0,0.0,
2010-10-04 22:40:00,0,0,0,0,0.0,0,0.0,
2010-10-04 22:45:00,0,0,0,0,0.0,0,0.0,
2010-10-04 22:50:00,0,0,0,0,0.0,0,0.0,
2010-10-04 22:55:00,0,0,0,0,0.0,0,0.0,
2010-10-04 23:00:00,0,0,0,0,0.0,0,0.0,
2010-10-04 23:05:00,0,0,0,0,0.0,0,0.0,
2010-10-04 23:10:00,0,0,0,0,0.0,0,0.0,
2010-10-04 23:15:00,0,0,0,0,0.0,0,0.0,
2010-10-04 23:20:00,0,0,0,0,0.0,0,0.0,
2010-10-04 23:25:00,0,0,0,0,0.0,0,0.0,
2010-10-04 23:30:00,0,0,0,0,0.0,0,0.0,
2010-10-04 23:35:00,0,0,0,0,0.0,0,0.0,
2010-10-04 23:40:00,0,0,0,0,0.0,0,0.0,
2010-10-04 23:45:00,0,0,0,0,0.0,0,0.0,
2010-10-04 23:50:00,0,0,0,0,0.0,0,0.0,
2010-10-04 23:55:00,0,0,0,0,0.0,0,0.0,
2010-10-05 00:00:00,0,0,0,0,0.0,0,0.0,
2010-10-05 00:05:00,0,0,0,0,0.0,0,0.0,
2010-10-05 00:10:00,0,0,0,0,0.0,0,0.0,
2010-10-05 00:15:00,0,0,0,0,0.0,0,0.0,
2010-10-05 00:20:00,0,0,0,0,0.0,0,0.0,
2010-10-05 00:25:00,0,0,0,0,0.0,0,0.0,
2010-10-05 00:30:00,0,0,0,0,0.0,0,0.0,
2010-10-05 00:35:00,0,0,0,0,0.0,0,0.0,
2010-10-05 00:40:00,0,0,0,0,0.0,0,0.0,
2010-10-05 00:45:00,0,0,0,0,0.0,0,0.0,
2010-10-05 00:50:00,0,0,0,0,0.0,0,0.0,
2010-10-05 00:55:00,0,0,0,0,0.0,0,0.0,
2010-10-05 01:00:00,0,0,0,0,0.0,0,0.0,
2010-10-05 01:05:00,0,0,0,0,0.0,0,0.0,
2010-10-05 01:10:00,0,0,0,0,0.0,0,0.0,
2010-10-05 01:15:00,0,0,0,0,0.0,0,0.0,
2010-10-05 01:20:00,0,0,0,0,0.0,0,0.0,
2010-10-05 01:25:00,0,0,0,0,0.0,0,0.0,
2010-10-05 01:30:00,0,0,0,0,0.0,0,0.0,
2010-10-05 01:35:00,0,0,0,0,0.0,0,0.0,
2010-10-05 01:40:00,0,0,0,0,0.0,0,0.0,
2010-10-05 01:45:00,0,0,0,0,0.0,0,0.0,
2010-10-05 01:50:00,0,0,0,0,0.0,0,0.0,
2010-10-05 01:55:00,0,0,0,0,0.0,0,0.0,
2010-10-05 02:00:00,0,0,0,0,0.0,0,0.0,
2010-10-05 02:05:00,0,0,0,0,0.0,0,0.0,
2010-10-05 02:10:00,0,0,0,0,0.0,0,0.0,
2010-10-05 02:15:00,0,0,0,0,0.0,0,0.0,
2010-10-05 02:20:00,0,0,0,0,0.0,0,0.0,
2010-10-05 02:25:00,0,0,0,0,0.0,0,0.0,
2010-10-05 02:30:00,0,0,0,0,0.0,0,0.0,
2010-10-05 02:35:00,0,0,0,0,0.0,0,0.0,
2010-10-05 02:40:00,0,0,0,0,0.0,0,0.0,
2010-10-05 02:45:00,0,0,0,0,0.0,0,0.0,
2010-10-05 02:50:00,0,0,0,0,0.0,0,0.0,
2010-10-05 02:55:00,0,0,0,0,0.0,0,0.0,
2010-10-05 03:00:00,0,0,0,0,0.0,0,0.0,
2010-10-05 03:05:00,0,0,0,0,0.0,0,0.0,
2010-10-05 03:10:00,0,0,0,0,0.0,0,0.0,
2010-10-05 03:15:00,0,0,0,0,0.0,0,0.0,
2010-10-05 03:20:00,0,0,0,0,0.0,0,0.0,
2010-10-05 03:25:00,0,0,0,0,0.0,0,0.0,
2010-10-05 03:30:00,0,0,0,0,0.0,0,0.0,
2010-10-05 03:35:00,0,0,0,0,0.0,0,0.0,
2010-10-05 03:40:00,0,0,0,0,0.0,0,0.0,
2010-10-05 03:45:00,0,0,0,0,0.0,0,0.0,
2010-10-05 03:50:00,0,0,0,0,0.0,0,0.0,
2010-10-05 03:55:00,0,0,0,0,0.0,0,0.0,
2010-10-05 04:00:00,0,0,0,0,0.0,0,0.0,
2010-10-05 04:05:00,0,0,0,0,0.0,0,0.0,
2010-10-05 04:10:00,0,0,0,0,0.0,0,0.0,
2010-10-05 04:15:00,0,0,0,0,0.0,0,0.0,
2010-10-05 04:20:00,0,0,0,0,0.0,0,0.0,
2010-10-05 04:25:00,0,0,0,0,0.0,0,0.0,
2010-10-05 04:30:00,0,0,0,0,0.0,0,0.0,
2010-10-05 04:35:00,0,0,0,0,0.0,0,0.0,
2010-10-05 04:40:00,0,0,0,0,0.0,0,0.0,
2010-10-05 04:45:00,0,0,0,0,0.0,0,0.0,
2010-10-05 04:50:00,0,0,0,0,0.0,0,0.0,
2010-10-05 04:55:00,0,0,0,0,0.0,0,0.0,
2010-10-05 05:00:00,0,0,0,0,0.0,0,0.0,
2010-10-05 05:05:00,0,0,0,0,0.0,0,0.0,
2010-10-05 05:10:00,0,0,0,0,0.0,0,0.0,
2010-10-05 05:15:00,0,0,0,0,0.0,0,0.0,
2010-10-05 05:20:00,0,0,0,0,0.0,0,0.0,
2010-10-05 05:25:00,0,0,0,0,0.0,0,0.0,
2010-10-05 05:30:00,0,0,0,0,0.0,0,0.0,
2010-10-05 05:35:00,0,0,0,0,0.0,0,0.0,
2010-10-05 05:40:00,0,0,0,0,0.0,0,0.0,
2010-10-05 05:45:00,0,0,0,0,0.0,0,0.0,
2010-10-05 05:50:00,0,0,0,0,0.0,0,0.0,
2010-10-05 05:55:00,0,0,0,0,0.0,0,0.0,
2010-10-05 06:00:00,0,0,0,0,0.0,0,0.0,
2010-10-05 06:05:00,0,0,0,0,0.0,0,0.0,
2010-10-05 06:10:00,0,0,0,0,0.0,0,0.0,
2010-10-05 06:15:00,0,0,0,0,0.0,0,0.0,
2010-10-05 06:20:00,0,0,0,0,0.0,0,0.0,
2010-10-05 06:25:00,0,0,0,0,0.0,0,0.0,
2010-10-05 06:30:00,0,0,0,0,0.0,0,0.0,
2010-10-05 06:35:00,0,0,0,0,0.0,0,0.0,
2010-10-05 06:40:00,0,0,0,0,0.0,0,0.0,
2010-10-05 06:45:00,0,0,0,0,0.0,0,0.0,
2010-10-05 06:50:00,0,0,0,0,0.0,0,0.0,
2010-10-05 06:55:00,0,0,0,0,0.0,0,0.0,
2010-10-05 07:00:00,0,0,0,0,0.0,0,0.0,
2010-10-05 07:05:00,0,0,0,0,0.0,0,0.0,
2010-10-05 07:10:00,0,0,0,0,0.0,0,0.0,
2010-10-05 07:15:00,0,0,0,0,0.0,0,0.0,
2010-10-05 07:20:00,0,0,0,0,0.0,0,0.0,
2010-10-05 07:25:00,0,0,0,0,0.0,0,0.0,
2010-10-05 07:30:00,0,0,0,0,0.0,0,0.0,
2010-10-05 07:35:00,0,0,0,0,0.0,0,0.0,
2010-10-05 07:40:00,0,0,0,0,0.0,0,0.0,
2010-10-05 07:45:00,0,0,0,0,0.0,0,0.0,
2010-10-05 07:50:00,0,0,0,0,0.0,0,0.0,
2010-10-05 07:55:00,0,0,0,0,0.0,0,0.0,
2010-10-05 08:00:00,0,0,0,0,0.0,0,0.0,
2010-10-05 08:05:00,0,0,0,0,0.0,0,0.0,
2010-10-05 08:10:00,0,0,0,0,0.0,0,0.0,
2010-10-05 08:15:00,0,0,0,0,0.0,0,0.0,
2010-10-05 08:20:00,0,0,0,0,0.0,0,0.0,
2010-10-05 08:25:00,0,0,0,0,0.0,0,0.0,
2010-10-05 08:30:00,0,0,0,0,0.0,0,0.0,
2010-10-05 08:35:00,0,0,0,0,0.0,0,0.0,
2010-10-05 08:40:00,0,0,0,0,0.0,0,0.0,
2010-10-05 08:45:00,0,0,0,0,0.0,0,0.0,
2010-10-05 08:50:00,0,0,0,0,0.0,0,0.0,
2010-10-05 08:55:00,0,0,0,0,0.0,0,0.0,
2010-10-05 09:00:00,0,0,0,0,0.0,0,0.0,
2010-10-05 09:05:00,0,0,0,0,0.0,0,0.0,
2010-10-05 09:10:00,0,0,0,0,0.0,0,0.0,
2010-10-05 09:15:00,0,0,0,0,0.0,0,0.0,
2010-10-05 09:20:00,0,0,0,0,0.0,0,0.0,
2010-10-05 09:25:00,0,0,0,0,0.0,0,0.0,
2010-10-05 09:30:00,15799389930,7074,24821,21519,48834.81190000009,264454,73243619.0,inf
2010-10-05 09:35:00,26573528610,11898,49460,37372,82166.66990000059,224850,123963372.0,0.5203063270192043
2010-10-05 09:40:00,21266863290,9522,43818,29929,65702.1895999999,178510,99631729.0,-0.2236174919852781
2010-10-05 09:45:00,14573228625,6525,33877,24516,44973.133099999795,114994,68662216.0,-0.37906698293286306
2010-10-05 09:50:00,13608380385,6093,35159,17980,42066.35020000012,111374,64463880.0,-0.0668171308161029
2010-10-05 09:55:00,23357367810,10458,67316,46179,72276.09620000015,207714,111357779.0,0.5412453164263005
2010-10-05 10:00:00,37327566285,18570,2311,46466,115662.50840000082,306931,185977566.0,0.47018308534263686
2010-10-05 10:05:00,15799389930,7860,5776,25892,48967.11469999994,163094,79203492.0,-0.8595275959686431
2010-10-05 10:10:00,15940096965,7930,9445,18548,49417.78449999927,181636,80263048.0,0.009161425295620314
2010-10-05 10:15:00,14713935660,7320,12608,21355,45667.68540000026,141166,74482155.0,-0.07891942458682727
2010-10-05 10:20:00,10050502500,5000,11090,13992,31170.573000000066,88610,51122992.0,-0.38191646826948084
2010-10-05 10:25:00,17970298470,8940,24204,25220,55753.81599999999,141382,91845620.0,0.5814713797573177
2010-10-05 10:30:00,23839791930,11860,38648,33089,74063.14950000032,254544,122497889.0,0.2839722444830205
2010-10-05 10:35:00,19899994950,9900,37204,23598,61898.03900000008,247455,102743998.0,-0.17942960185176982
2010-10-05 10:40:00,16382319075,8150,34053,23772,50996.16659999977,182643,84929072.0,-0.19373803386605415
2010-10-05 10:45:00,15256662795,7590,35939,20197,47497.45840000011,220020,79514097.0,-0.07107426295282437
2010-10-05 10:50:00,8944947225,4450,23171,14236,27802.779900000027,105615,46831336.0,-0.5355401901404434
2010-10-05 10:55:00,10050502500,5000,28613,16502,31241.97550000005,99889,52877802.0,0.11662654710759271
2010-10-05 11:00:00,7939896975,4345,625,11765,24661.635999999933,102515,43524265.0,-0.23651372141744695
2010-10-05 11:05:00,9266563305,5071,3196,12245,28778.395600000018,111559,51041845.0,0.15437611506842908
2010-10-05 11:10:00,8965048230,4906,5299,15747,27833.307300000048,82046,49605647.0,-0.033391544999814844
2010-10-05 11:15:00,7095654765,3883,5876,8328,22024.561299999932,71736,39425928.0,-0.23407515450974226
2010-10-05 11:20:00,11759087925,6435,12747,17753,36471.28900000009,123423,65642453.0,0.5043670949652754
2010-10-05 11:25:00,5969998485,3267,8125,10461,18535.66709999996,67907,33492961.0,-0.676828520991754
2010-10-05 11:30:00,7417270845,4059,11780,9690,23037.081600000085,270204,41777690.0,0.21740833381542532
2010-10-05 11:35:00,22091004495,12089,41203,37983,68694.78809999992,247000,125048283.0,1.0925681705834873
2010-10-05 11:40:00,19879893945,10879,41372,28356,61957.482400000226,188763,112955556.0,-0.10322494966470892
2010-10-05 11:45:00,13608380385,7447,31280,19047,42421.59779999994,232450,77617047.0,-0.3787907674345335
2010-10-05 11:50:00,8462523105,4631,21747,13227,26357.0356999999,88513,48497927.0,-0.4759223657880281
2010-10-05 11:55:00,5447372355,2981,15410,6874,16967.62250000003,168582,31357874.0,-0.44042827957993663
2010-10-05 12:00:00,6894644715,4116,528,9523,21487.594999999965,82118,41222323.0,0.23616882261988667
2010-10-05 12:05:00,15035551740,8976,5118,23286,46882.79790000008,228368,90295086.0,0.7801750337807901
2010-10-05 12:10:00,5728786425,3420,3561,10262,17856.442599999988,58991,34566362.0,-0.9652864525770022
2010-10-05 12:15:00,8924846220,5328,7623,14850,27816.363699999973,98207,54057150.0,0.4432600967505102
2010-10-05 12:20:00,8502725115,5076,9137,10472,26500.21200000009,87193,51684172.0,-0.048471736868412524
2010-10-05 12:25:00,6532826625,3900,8691,9917,20357.548200000027,72372,39879017.0,-0.2637009709260723
2010-10-05 12:30:00,10834441695,6468,17364,13101,33760.287800000115,111665,66429501.0,0.5058334325388321
2010-10-05 12:35:00,6291614565,3756,11453,11148,19599.41080000006,54237,38716448.0,-0.5437856900128027
2010-10-05 12:40:00,11919895965,7116,25091,15898,37145.24640000014,114153,73684998.0,0.639336301485089
2010-10-05 12:45:00,7377068835,4404,17361,9967,22986.312200000033,73575,45786067.0,-0.4799368890104371
2010-10-05 12:50:00,8542927125,5100,21982,11659,26636.10160000006,77941,53209859.0,0.14736858159285895
2010-10-05 12:55:00,6613230645,3948,18862,11197,20623.52490000005,53283,41377397.0,-0.2558350889645779
2010-10-05 13:00:00,10070603505,6513,663,16610,31402.59329999997,119548,65212910.0,0.42045806901281335
2010-10-05 13:05:00,7155957780,4628,2518,11344,22315.72319999996,94818,46543144.0,-0.34159897242609855
2010-10-05 13:10:00,17608480380,11388,10079,24754,54927.19759999992,302940,114912654.0,0.9007171221444591
2010-10-05 13:15:00,9970098480,6448,8536,12514,31097.481099999968,98800,65346114.0,-0.5688818060583447
2010-10-05 13:20:00,6854442705,4433,7361,9754,21372.680899999974,68646,45075854.0,-0.375013309305616
2010-10-05 13:25:00,6331816575,4095,8387,9464,19744.64790000001,72592,41798164.0,-0.07923105081329203
2010-10-05 13:30:00,4603130145,2977,7520,6913,14357.391900000046,34192,30528913.0,-0.3186175376549591
2010-10-05 13:35:00,10713835665,6929,19596,17059,33426.525100000195,262508,71266659.0,0.8450848249093847
2010-10-05 13:40:00,8301715065,5369,17442,11544,25912.727699999876,111266,55445744.0,-0.25461548448329807
2010-10-05 13:45:00,9929896470,6422,23143,16764,31009.71129999999,105883,66551064.0,0.17956615818086868
2010-10-05 13:50:00,10693734660,6916,27792,15614,33394.324399999874,109541,71954814.0,0.07408553423052791
2010-10-05 13:55:00,9608280390,6214,27267,15193,30029.201200000076,114087,64881893.0,-0.10621567582466221
2010-10-05 14:00:00,7899694965,5502,822,10226,24675.723999999966,82127,55112426.0,-0.19635035524705793
2010-10-05 14:05:00,6050402505,4214,2146,9488,18897.591800000064,64968,42364088.0,-0.266785430369975
2010-10-05 14:10:00,7618280895,5306,4417,13015,23805.15630000004,78723,53514715.0,0.23086771251461924
