time,DATE,Hour,Min,Sec,PRICE,SIZE,daytime,log_return
2010-02-02 03:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 04:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 04:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 05:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 05:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 06:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 06:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 07:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 07:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 08:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 08:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 09:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 09:30:00,110611411606,49527,245536,146273,292658.90159999894,1025498,519969873.0,inf
2010-02-02 10:00:00,112038525948,55740,73979,161295,295273.9569999999,858871,564959195.0,0.008895820694704583
2010-02-02 10:30:00,83536439512,41560,176413,115317,222087.3636000009,727349,433356617.0,-0.284832759001776
2010-02-02 11:00:00,49205294496,26928,32179,68089,130166.3183000004,413146,272565989.0,-0.534257829893865
2010-02-02 11:30:00,44341045612,24266,99966,58326,117537.42079999966,393204,252714926.0,-0.10205624652016934
2010-02-02 12:00:00,41828520362,24972,28348,58263,110740.22850000033,314795,252613063.0,-0.0595695829910398
2010-02-02 12:30:00,32803529664,19584,73943,45283,86931.8582999994,253113,203279583.0,-0.24206260095196602
2010-02-02 13:00:00,32622627846,21099,23215,47754,86408.18890000015,246157,213359254.0,-0.00604212357850029
2010-02-02 13:30:00,50250505000,32500,109271,84350,133669.62159999955,452750,336011450.0,0.43628879487331557
2010-02-02 14:00:00,34009541784,23688,23956,50638,90560.47170000018,283514,239326238.0,-0.38935342198455003
2010-02-02 14:30:00,52662529240,36680,117703,73024,140346.95280000012,455575,378643324.0,0.43809976799377615
2010-02-02 15:00:00,77626980124,57930,54990,118351,206867.0213000001,652942,584917351.0,0.3879585865169355
2010-02-02 15:30:00,114269648370,85275,263864,164487,304592.2915999973,1181761,879300887.0,0.38689795585575165
2010-02-02 16:00:00,20100202,16,0,0,53.56,100,160000.0,-8.645926891668351
2010-02-02 16:30:00,0,0,0,0,0.0,0,0.0,-inf
2010-02-02 17:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 17:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 18:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 18:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 19:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 19:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 20:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 20:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 21:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 21:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 22:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 22:30:00,0,0,0,0,0.0,0,0.0,
2010-02-02 23:00:00,0,0,0,0,0.0,0,0.0,
2010-02-02 23:30:00,0,0,0,0,0.0,0,0.0,
2010-02-03 00:00:00,0,0,0,0,0.0,0,0.0,
2010-02-03 00:30:00,0,0,0,0,0.0,0,0.0,
2010-02-03 01:00:00,0,0,0,0,0.0,0,0.0,
2010-02-03 01:30:00,0,0,0,0,0.0,0,0.0,
2010-02-03 02:00:00,0,0,0,0,0.0,0,0.0,
2010-02-03 02:30:00,0,0,0,0,0.0,0,0.0,
2010-02-03 03:00:00,0,0,0,0,0.0,0,0.0,
2010-02-03 03:30:00,0,0,0,0,0.0,0,0.0,
2010-02-03 04:00:00,0,0,0,0,0.0,0,0.0,
2010-02-03 04:30:00,0,0,0,0,0.0,0,0.0,
2010-02-03 05:00:00,0,0,0,0,0.0,0,0.0,
2010-02-03 05:30:00,0,0,0,0,0.0,0,0.0,
2010-02-03 06:00:00,0,0,0,0,0.0,0,0.0,
2010-02-03 06:30:00,0,0,0,0,0.0,0,0.0,
2010-02-03 07:00:00,0,0,0,0,0.0,0,0.0,
2010-02-03 07:30:00,0,0,0,0,0.0,0,0.0,
2010-02-03 08:00:00,0,0,0,0,0.0,0,0.0,
2010-02-03 08:30:00,0,0,0,0,0.0,0,0.0,
2010-02-03 09:00:00,0,0,0,0,0.0,0,0.0,
2010-02-03 09:30:00,80682214842,36126,170154,114337,215683.31390000085,827863,378389737.0,inf
2010-02-03 10:00:00,70632113342,35140,51243,100249,188069.55080000122,637741,356624549.0,-0.13699934701957708
2010-02-03 10:30:00,59898604940,29800,132455,76128,159176.8834999992,478660,311321628.0,-0.1667957867573572
2010-02-03 11:00:00,76561673227,41899,58246,113773,204876.96500000055,692275,424928373.0,0.2523935695107495
2010-02-03 11:30:00,51979124958,28446,117185,69761,138742.31209999978,780680,296248261.0,-0.3897912854289978
2010-02-03 12:00:00,43054634826,25704,29575,60526,114731.84550000126,422486,260058026.0,-0.19002071552920713
2010-02-03 12:30:00,30311106124,18096,69297,46324,80919.03909999963,240857,187936024.0,-0.34914848973596846
2010-02-03 13:00:00,51155016635,33085,31277,74483,137101.28699999972,482588,334052183.0,0.5272708362947576
2010-02-03 13:30:00,33245735762,21502,75907,49568,88897.81300000063,254760,222660268.0,-0.43323243229039127
2010-02-03 14:00:00,36924072911,25718,32341,52218,98324.49639999952,316636,260466318.0,0.10078565497242097
2010-02-03 14:30:00,34632649769,24122,75362,48101,91973.53479999982,316906,248804301.0,-0.06677232606669797
2010-02-03 15:00:00,41506919195,30975,27746,61582,110439.49089999845,361189,312586182.0,0.18296690686039613
2010-02-03 15:30:00,71898426131,53655,168031,102944,191115.56189999872,643293,553456044.0,0.5484105039032477
2010-02-03 16:00:00,40200406,32,0,0,106.67,200,320000.0,-7.4908936035564615
2010-02-03 16:30:00,0,0,0,0,0.0,0,0.0,-inf
2010-02-03 17:00:00,0,0,0,0,0.0,0,0.0,
2010-02-03 17:30:00,0,0,0,0,0.0,0,0.0,
2010-02-03 18:00:00,0,0,0,0,0.0,0,0.0,
2010-02-03 18:30:00,0,0,0,0,0.0,0,0.0,
2010-02-03 19:00:00,0,0,0,0,0.0,0,0.0,
2010-02-03 19:30:00,0,0,0,0,0.0,0,0.0,
2010-02-03 20:00:00,0,0,0,0,0.0,0,0.0,
2010-02-03 20:30:00,0,0,0,0,0.0,0,0.0,
2010-02-03 21:00:00,0,0,0,0,0.0,0,0.0,
2010-02-03 21:30:00,0,0,0,0,0.0,0,0.0,
2010-02-03 22:00:00,0,0,0,0,0.0,0,0.0,
2010-02-03 22:30:00,0,0,0,0,0.0,0,0.0,
2010-02-03 23:00:00,0,0,0,0,0.0,0,0.0,
2010-02-03 23:30:00,0,0,0,0,0.0,0,0.0,
2010-02-04 00:00:00,0,0,0,0,0.0,0,0.0,
2010-02-04 00:30:00,0,0,0,0,0.0,0,0.0,
2010-02-04 01:00:00,0,0,0,0,0.0,0,0.0,
2010-02-04 01:30:00,0,0,0,0,0.0,0,0.0,
2010-02-04 02:00:00,0,0,0,0,0.0,0,0.0,
2010-02-04 02:30:00,0,0,0,0,0.0,0,0.0,
2010-02-04 03:00:00,0,0,0,0,0.0,0,0.0,
2010-02-04 03:30:00,0,0,0,0,0.0,0,0.0,
2010-02-04 04:00:00,0,0,0,0,0.0,0,0.0,
2010-02-04 04:30:00,0,0,0,0,0.0,0,0.0,
2010-02-04 05:00:00,0,0,0,0,0.0,0,0.0,
2010-02-04 05:30:00,0,0,0,0,0.0,0,0.0,
2010-02-04 06:00:00,0,0,0,0,0.0,0,0.0,
2010-02-04 06:30:00,0,0,0,0,0.0,0,0.0,
2010-02-04 07:00:00,0,0,0,0,0.0,0,0.0,
2010-02-04 07:30:00,0,0,0,0,0.0,0,0.0,
2010-02-04 08:00:00,0,0,0,0,0.0,0,0.0,
2010-02-04 08:30:00,0,0,0,0,0.0,0,0.0,
2010-02-04 09:00:00,0,0,0,0,0.0,0,0.0,
2010-02-04 09:30:00,182751054768,81828,407818,258931,475633.2136999951,1818249,859320731.0,inf
2010-02-04 10:00:00,130691526408,65020,91186,195820,337944.3385999989,1129569,659514420.0,-0.3417657945203293
2010-02-04 10:30:00,92802641868,46170,199850,142399,240461.57850000096,777249,481827399.0,-0.34032088319717185
2010-02-04 11:00:00,82149533748,44957,55289,120868,213023.40750000053,681226,455219768.0,-0.12115826598891197
2010-02-04 11:30:00,81566627832,44638,178094,125488,210542.35479999965,671581,464314888.0,-0.011715210704048303
2010-02-04 12:00:00,51677624484,30852,32712,77801,133310.28019999995,428340,311869001.0,-0.45700749834242976
2010-02-04 12:30:00,66973879728,39984,154503,101793,172697.5632000003,669443,415392093.0,0.2588625300445131
2010-02-04 13:00:00,44984256552,29094,37374,62661,116155.54139999935,468095,294740061.0,-0.39661170796035505
2010-02-04 13:30:00,65526665040,42380,142901,92540,169115.0074999995,570966,438182640.0,0.3756488341519804
2010-02-04 14:00:00,93968453700,65450,74430,144864,242238.85730000006,782040,662087864.0,0.35934525178802734
2010-02-04 14:30:00,67818088296,47236,144672,99391,174782.52159999814,691789,486926591.0,-0.32638178564004444
2010-02-04 15:00:00,95073964920,70950,78147,135089,244315.053099996,919344,717449789.0,0.3349161262639312
2010-02-04 15:30:00,159354417312,118920,366901,232846,408734.3855999896,1739134,1226122946.0,0.5146069274755568
2010-02-04 16:00:00,80400816,64,0,0,205.66000000000003,1200,640000.0,-7.594596480295905
2010-02-04 16:30:00,0,0,0,0,0.0,0,0.0,-inf
2010-02-04 17:00:00,0,0,0,0,0.0,0,0.0,
2010-02-04 17:30:00,0,0,0,0,0.0,0,0.0,
2010-02-04 18:00:00,0,0,0,0,0.0,0,0.0,
2010-02-04 18:30:00,0,0,0,0,0.0,0,0.0,
2010-02-04 19:00:00,0,0,0,0,0.0,0,0.0,
2010-02-04 19:30:00,0,0,0,0,0.0,0,0.0,
2010-02-04 20:00:00,0,0,0,0,0.0,0,0.0,
2010-02-04 20:30:00,0,0,0,0,0.0,0,0.0,
2010-02-04 21:00:00,0,0,0,0,0.0,0,0.0,
2010-02-04 21:30:00,0,0,0,0,0.0,0,0.0,
2010-02-04 22:00:00,0,0,0,0,0.0,0,0.0,
2010-02-04 22:30:00,0,0,0,0,0.0,0,0.0,
2010-02-04 23:00:00,0,0,0,0,0.0,0,0.0,
2010-02-04 23:30:00,0,0,0,0,0.0,0,0.0,
2010-02-05 00:00:00,0,0,0,0,0.0,0,0.0,
2010-02-05 00:30:00,0,0,0,0,0.0,0,0.0,
2010-02-05 01:00:00,0,0,0,0,0.0,0,0.0,
2010-02-05 01:30:00,0,0,0,0,0.0,0,0.0,
2010-02-05 02:00:00,0,0,0,0,0.0,0,0.0,
2010-02-05 02:30:00,0,0,0,0,0.0,0,0.0,
2010-02-05 03:00:00,0,0,0,0,0.0,0,0.0,
2010-02-05 03:30:00,0,0,0,0,0.0,0,0.0,
2010-02-05 04:00:00,0,0,0,0,0.0,0,0.0,
2010-02-05 04:30:00,0,0,0,0,0.0,0,0.0,
2010-02-05 05:00:00,0,0,0,0,0.0,0,0.0,
2010-02-05 05:30:00,0,0,0,0,0.0,0,0.0,
2010-02-05 06:00:00,0,0,0,0,0.0,0,0.0,
2010-02-05 06:30:00,0,0,0,0,0.0,0,0.0,
2010-02-05 07:00:00,0,0,0,0,0.0,0,0.0,
2010-02-05 07:30:00,0,0,0,0,0.0,0,0.0,
2010-02-05 08:00:00,0,0,0,0,0.0,0,0.0,
2010-02-05 08:30:00,0,0,0,0,0.0,0,0.0,
2010-02-05 09:00:00,0,0,0,0,0.0,0,0.0,
2010-02-05 09:30:00,224820792925,100665,501186,331494,571250.302700009,2238384,1057100094.0,inf
2010-02-05 10:00:00,190992147910,95020,153029,287261,487933.1794000005,1745966,965790161.0,-0.1576490030801691
2010-02-05 10:30:00,110691828935,55070,232977,158720,285198.08859999885,856269,574156420.0,-0.5369944824645673
2010-02-05 11:00:00,76561680845,41899,50681,110669,196898.43599999874,651253,424168769.0,-0.3704959440589517
2010-02-05 11:30:00,107918000645,59059,233658,156268,276749.2156000001,815459,614112068.0,0.34042369476252743
2010-02-05 12:00:00,66310576295,39588,46991,98258,170593.12769999928,586822,400677358.0,-0.4838303861299378
2010-02-05 12:30:00,64461357435,38484,145349,90731,165149.99519999966,550124,399465631.0,-0.03242722835547302
2010-02-05 13:00:00,68541699050,44330,54507,107540,175119.04009999862,594267,448858240.0,0.0586118490430737
2010-02-05 13:30:00,110973231805,71773,243646,170139,281109.6131000009,1128458,742264739.0,0.4732787036624874
2010-02-05 14:00:00,112360145950,78260,65797,157040,284676.73359999864,1197877,789336740.0,0.01260959295172197
2010-02-05 14:30:00,111757139800,77840,245610,165107,283733.822999998,1089457,803126107.0,-0.0033177127129462507
2010-02-05 15:00:00,176278797850,131550,120244,259246,452397.27880000486,1513725,1327783646.0,0.4665241734762935
2010-02-05 15:30:00,228438829825,170475,513484,342063,586710.9162999886,2260580,1756440463.0,0.25997149283813153
2010-02-05 16:00:00,40200410,32,0,0,103.53,300,320000.0,-8.642426075235187
2010-02-05 16:30:00,0,0,0,0,0.0,0,0.0,-inf
2010-02-05 17:00:00,0,0,0,0,0.0,0,0.0,
2010-02-05 17:30:00,0,0,0,0,0.0,0,0.0,
2010-02-05 18:00:00,0,0,0,0,0.0,0,0.0,
2010-02-05 18:30:00,0,0,0,0,0.0,0,0.0,
2010-02-05 19:00:00,0,0,0,0,0.0,0,0.0,
2010-02-05 19:30:00,0,0,0,0,0.0,0,0.0,
2010-02-05 20:00:00,0,0,0,0,0.0,0,0.0,
2010-02-05 20:30:00,0,0,0,0,0.0,0,0.0,
2010-02-05 21:00:00,0,0,0,0,0.0,0,0.0,
2010-02-05 21:30:00,0,0,0,0,0.0,0,0.0,
2010-02-05 22:00:00,0,0,0,0,0.0,0,0.0,
2010-02-05 22:30:00,0,0,0,0,0.0,0,0.0,
2010-02-05 23:00:00,0,0,0,0,0.0,0,0.0,
2010-02-05 23:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 00:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 00:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 01:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 01:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 02:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 02:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 03:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 03:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 04:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 04:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 05:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 05:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 06:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 06:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 07:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 07:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 08:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 08:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 09:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 09:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 10:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 10:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 11:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 11:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 12:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 12:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 13:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 13:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 14:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 14:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 15:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 15:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 16:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 16:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 17:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 17:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 18:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 18:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 19:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 19:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 20:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 20:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 21:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 21:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 22:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 22:30:00,0,0,0,0,0.0,0,0.0,
2010-02-06 23:00:00,0,0,0,0,0.0,0,0.0,
2010-02-06 23:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 00:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 00:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 01:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 01:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 02:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 02:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 03:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 03:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 04:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 04:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 05:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 05:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 06:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 06:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 07:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 07:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 08:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 08:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 09:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 09:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 10:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 10:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 11:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 11:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 12:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 12:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 13:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 13:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 14:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 14:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 15:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 15:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 16:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 16:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 17:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 17:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 18:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 18:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 19:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 19:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 20:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 20:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 21:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 21:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 22:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 22:30:00,0,0,0,0,0.0,0,0.0,
2010-02-07 23:00:00,0,0,0,0,0.0,0,0.0,
2010-02-07 23:30:00,0,0,0,0,0.0,0,0.0,
2010-02-08 00:00:00,0,0,0,0,0.0,0,0.0,
2010-02-08 00:30:00,0,0,0,0,0.0,0,0.0,
2010-02-08 01:00:00,0,0,0,0,0.0,0,0.0,
2010-02-08 01:30:00,0,0,0,0,0.0,0,0.0,
2010-02-08 02:00:00,0,0,0,0,0.0,0,0.0,
2010-02-08 02:30:00,0,0,0,0,0.0,0,0.0,
2010-02-08 03:00:00,0,0,0,0,0.0,0,0.0,
2010-02-08 03:30:00,0,0,0,0,0.0,0,0.0,
2010-02-08 04:00:00,0,0,0,0,0.0,0,0.0,
2010-02-08 04:30:00,0,0,0,0,0.0,0,0.0,
2010-02-08 05:00:00,0,0,0,0,0.0,0,0.0,
2010-02-08 05:30:00,0,0,0,0,0.0,0,0.0,
2010-02-08 06:00:00,0,0,0,0,0.0,0,0.0,
2010-02-08 06:30:00,0,0,0,0,0.0,0,0.0,
2010-02-08 07:00:00,0,0,0,0,0.0,0,0.0,
2010-02-08 07:30:00,0,0,0,0,0.0,0,0.0,
2010-02-08 08:00:00,0,0,0,0,0.0,0,0.0,
2010-02-08 08:30:00,0,0,0,0,0.0,0,0.0,
2010-02-08 09:00:00,0,0,0,0,0.0,0,0.0,
2010-02-08 09:30:00,179896861600,80550,409718,232881,456241.7287000028,1769957,846704681.0,inf
2010-02-08 10:00:00,152841981632,76040,101344,216431,390635.3941999948,1466118,770750831.0,-0.15524814656702954
2010-02-08 10:30:00,80863136784,40230,167599,118131,207906.44749999794,684486,419178031.0,-0.6306864223995434
2010-02-08 11:00:00,64099563312,35079,37502,92320,165677.31649999856,579560,354632520.0,-0.22704618681850547
2010-02-08 11:30:00,46773184016,25597,101433,63492,120496.08890000031,430993,266176792.0,-0.3184247249280334
2010-02-08 12:00:00,37466787712,22368,24604,59291,96413.35530000085,330980,226199691.0,-0.22297256266545556
2010-02-08 12:30:00,25607664992,15288,54873,32017,66016.37329999977,220153,158399317.0,-0.3787419409144751
2010-02-08 13:00:00,59898619840,38740,40341,83489,153453.8670000008,558188,391517589.0,0.8434971895766104
2010-02-08 13:30:00,43677751984,28249,101251,62672,111289.5159000005,381160,292677772.0,-0.3212649240600218
2010-02-08 14:00:00,27899088704,19432,17030,39852,71284.90560000006,254618,196062852.0,-0.4454504547359289
2010-02-08 14:30:00,34552257552,24066,75061,47435,88124.64950000004,278569,248213535.0,0.21206768147627714
2010-02-08 15:00:00,63396056032,47310,50068,87874,160964.8272000008,555754,478194674.0,0.6024335927017693
2010-02-08 15:30:00,106732104480,79650,251367,156685,270481.9465999986,933014,821793385.0,0.5190194786876556
2010-02-08 16:00:00,40200416,32,0,0,101.58,200,320000.0,-7.8871139688180225
2010-02-08 16:30:00,0,0,0,0,0.0,0,0.0,-inf
2010-02-08 17:00:00,0,0,0,0,0.0,0,0.0,
2010-02-08 17:30:00,0,0,0,0,0.0,0,0.0,
2010-02-08 18:00:00,0,0,0,0,0.0,0,0.0,
2010-02-08 18:30:00,0,0,0,0,0.0,0,0.0,
2010-02-08 19:00:00,0,0,0,0,0.0,0,0.0,
2010-02-08 19:30:00,0,0,0,0,0.0,0,0.0,
2010-02-08 20:00:00,0,0,0,0,0.0,0,0.0,
2010-02-08 20:30:00,0,0,0,0,0.0,0,0.0,
2010-02-08 21:00:00,0,0,0,0,0.0,0,0.0,
2010-02-08 21:30:00,0,0,0,0,0.0,0,0.0,
2010-02-08 22:00:00,0,0,0,0,0.0,0,0.0,
2010-02-08 22:30:00,0,0,0,0,0.0,0,0.0,
2010-02-08 23:00:00,0,0,0,0,0.0,0,0.0,
2010-02-08 23:30:00,0,0,0,0,0.0,0,0.0,
2010-02-09 00:00:00,0,0,0,0,0.0,0,0.0,
2010-02-09 00:30:00,0,0,0,0,0.0,0,0.0,
2010-02-09 01:00:00,0,0,0,0,0.0,0,0.0,
2010-02-09 01:30:00,0,0,0,0,0.0,0,0.0,
2010-02-09 02:00:00,0,0,0,0,0.0,0,0.0,
2010-02-09 02:30:00,0,0,0,0,0.0,0,0.0,
2010-02-09 03:00:00,0,0,0,0,0.0,0,0.0,
2010-02-09 03:30:00,0,0,0,0,0.0,0,0.0,
2010-02-09 04:00:00,0,0,0,0,0.0,0,0.0,
2010-02-09 04:30:00,0,0,0,0,0.0,0,0.0,
2010-02-09 05:00:00,0,0,0,0,0.0,0,0.0,
2010-02-09 05:30:00,0,0,0,0,0.0,0,0.0,
2010-02-09 06:00:00,0,0,0,0,0.0,0,0.0,
2010-02-09 06:30:00,0,0,0,0,0.0,0,0.0,
2010-02-09 07:00:00,0,0,0,0,0.0,0,0.0,
